"type";"variable";"prettyName";"year";"value"
"YLLs";"Former.PWID.Will.Relapse";"HCC";1974;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1974;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1974;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1974;61
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1974;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1974;18
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1974;1
"YLDs";"Former.PWID.Will.Relapse";"HCC";1974;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1974;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1974;19
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1974;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1974;18
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1974;1
"DALYs";"Former.PWID.Will.Relapse";"HCC";1974;0
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1974;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1974;19
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1975;312
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1975;120
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1975;115
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1975;8
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1975;118
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1975;6
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1975;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1975;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1975;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1975;29
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1975;3
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1975;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1975;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1975;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1975;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1975;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1975;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1975;1
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1975;1
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1975;1
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1975;55
"YLLs";"Former.PWID.Will.Relapse";"HCC";1975;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1975;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1975;56
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1975;62
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1975;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1975;30
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1975;2
"YLDs";"Former.PWID.Will.Relapse";"HCC";1975;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1975;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1975;31
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1975;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1975;30
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1975;57
"DALYs";"Former.PWID.Will.Relapse";"HCC";1975;0
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1975;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1975;84
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1976;423
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1976;178
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1976;171
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1976;12
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1976;174
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1976;9
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1976;1
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1976;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1976;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1976;33
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1976;5
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1976;1
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1976;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1976;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1976;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1976;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1976;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1976;1
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1976;1
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1976;2
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1976;59
"YLLs";"Former.PWID.Will.Relapse";"HCC";1976;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1976;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1976;60
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1976;65
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1976;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1976;44
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1976;4
"YLDs";"Former.PWID.Will.Relapse";"HCC";1976;1
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1976;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1976;46
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1976;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1976;44
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1976;61
"DALYs";"Former.PWID.Will.Relapse";"HCC";1976;1
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1976;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1976;99
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1977;554
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1977;246
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1977;235
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1977;16
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1977;240
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1977;13
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1977;1
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1977;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1977;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1977;38
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1977;6
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1977;1
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1977;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1977;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1977;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1977;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1977;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1977;1
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1977;2
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1977;3
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1977;63
"YLLs";"Former.PWID.Will.Relapse";"HCC";1977;45
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1977;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1977;63
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1977;68
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1977;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1977;61
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1977;5
"YLDs";"Former.PWID.Will.Relapse";"HCC";1977;1
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1977;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1977;64
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1977;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1977;61
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1977;65
"DALYs";"Former.PWID.Will.Relapse";"HCC";1977;45
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1977;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1977;120
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1978;699
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1978;322
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1978;307
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1978;21
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1978;311
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1978;20
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1978;1
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1978;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1978;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1978;41
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1978;8
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1978;1
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1978;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1978;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1978;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1978;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1978;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1978;2
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1978;2
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1978;4
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1978;63
"YLLs";"Former.PWID.Will.Relapse";"HCC";1978;60
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1978;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1978;64
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1978;117
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1978;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1978;79
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1978;7
"YLDs";"Former.PWID.Will.Relapse";"HCC";1978;1
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1978;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1978;84
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1978;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1978;79
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1978;68
"DALYs";"Former.PWID.Will.Relapse";"HCC";1978;60
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1978;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1978;145
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1979;861
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1979;408
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1979;388
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1979;26
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1979;393
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1979;26
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1979;2
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1979;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1979;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1979;44
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1979;9
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1979;2
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1979;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1979;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1979;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1979;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1979;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1979;2
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1979;4
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1979;5
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1979;110
"YLLs";"Former.PWID.Will.Relapse";"HCC";1979;61
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1979;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1979;112
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1979;117
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1979;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1979;100
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1979;10
"YLDs";"Former.PWID.Will.Relapse";"HCC";1979;1
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1979;1
"YLDs";"Former.PWID.Will.Relapse";"Total";1979;107
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1979;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1979;100
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1979;115
"DALYs";"Former.PWID.Will.Relapse";"HCC";1979;62
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1979;1
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1979;209
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1980;1035
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1980;501
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1980;476
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1980;31
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1980;479
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1980;33
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1980;2
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1980;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1980;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1980;47
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1980;10
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1980;2
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1980;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1980;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1980;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1980;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1980;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1980;2
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1980;5
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1980;5
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1980;110
"YLLs";"Former.PWID.Will.Relapse";"HCC";1980;62
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1980;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1980;119
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1980;123
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1980;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1980;122
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1980;12
"YLDs";"Former.PWID.Will.Relapse";"HCC";1980;1
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1980;1
"YLDs";"Former.PWID.Will.Relapse";"Total";1980;131
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1980;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1980;122
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1980;120
"DALYs";"Former.PWID.Will.Relapse";"HCC";1980;63
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1980;1
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1980;241
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1981;1220
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1981;591
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1981;563
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1981;37
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1981;566
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1981;42
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1981;2
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1981;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1981;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1981;50
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1981;12
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1981;2
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1981;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1981;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1981;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1981;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1981;3
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1981;3
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1981;6
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1981;7
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1981;115
"YLLs";"Former.PWID.Will.Relapse";"HCC";1981;99
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1981;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1981;166
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1981;152
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1981;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1981;144
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1981;15
"YLDs";"Former.PWID.Will.Relapse";"HCC";1981;1
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1981;1
"YLDs";"Former.PWID.Will.Relapse";"Total";1981;156
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1981;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1981;144
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1981;125
"DALYs";"Former.PWID.Will.Relapse";"HCC";1981;101
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1981;1
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1981;312
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1982;1412
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1982;694
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1982;658
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1982;43
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1982;660
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1982;52
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1982;3
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1982;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1982;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1982;52
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1982;14
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1982;2
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1982;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1982;3
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1982;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1982;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1982;3
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1982;3
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1982;8
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1982;8
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1982;153
"YLLs";"Former.PWID.Will.Relapse";"HCC";1982;107
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1982;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1982;175
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1982;170
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1982;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1982;168
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1982;18
"YLDs";"Former.PWID.Will.Relapse";"HCC";1982;2
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1982;1
"YLDs";"Former.PWID.Will.Relapse";"Total";1982;184
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1982;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1982;168
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1982;166
"DALYs";"Former.PWID.Will.Relapse";"HCC";1982;108
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1982;1
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1982;348
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1983;1607
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1983;792
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1983;752
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1983;49
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1983;754
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1983;65
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1983;3
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1983;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1983;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1983;51
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1983;15
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1983;3
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1983;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1983;3
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1983;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1983;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1983;4
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1983;3
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1983;10
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1983;10
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1983;159
"YLLs";"Former.PWID.Will.Relapse";"HCC";1983;107
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1983;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1983;204
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1983;177
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1983;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1983;192
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1983;22
"YLDs";"Former.PWID.Will.Relapse";"HCC";1983;2
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1983;1
"YLDs";"Former.PWID.Will.Relapse";"Total";1983;209
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1983;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1983;192
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1983;174
"DALYs";"Former.PWID.Will.Relapse";"HCC";1983;107
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1983;1
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1983;399
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1984;1814
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1984;890
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1984;849
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1984;55
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1984;845
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1984;75
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1984;4
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1984;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1984;NA
