"type";"variable";"prettyName";"year";"value"
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1996;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1996;538
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1996;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1996;462
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1996;246
"DALYs";"Former.PWID.Will.Relapse";"HCC";1996;132
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1996;3
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1996;843
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1997;4682
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1997;2070
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1997;1951
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1997;119
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1997;1914
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1997;243
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1997;6
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1997;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1997;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1997;58
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1997;26
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1997;4
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1997;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1997;4
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1997;3
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1997;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1997;8
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1997;5
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1997;66
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1997;44
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1997;185
"YLLs";"Former.PWID.Will.Relapse";"HCC";1997;137
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1997;3
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1997;325
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1997;210
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1997;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1997;486
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1997;78
"YLDs";"Former.PWID.Will.Relapse";"HCC";1997;4
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1997;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1997;568
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1997;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1997;486
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1997;263
"DALYs";"Former.PWID.Will.Relapse";"HCC";1997;141
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1997;3
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1997;893
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1998;4993
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1998;2185
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1998;2060
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1998;125
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1998;2018
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1998;261
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1998;7
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1998;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1998;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1998;73
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1998;28
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1998;4
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1998;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1998;5
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1998;3
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1998;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1998;8
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1998;5
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1998;74
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1998;50
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1998;196
"YLLs";"Former.PWID.Will.Relapse";"HCC";1998;147
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1998;3
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1998;347
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1998;227
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1998;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1998;513
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1998;83
"YLDs";"Former.PWID.Will.Relapse";"HCC";1998;4
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1998;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1998;601
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1998;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1998;513
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1998;279
"DALYs";"Former.PWID.Will.Relapse";"HCC";1998;151
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1998;3
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1998;948
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1999;5340
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1999;2299
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1999;2167
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1999;133
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1999;2121
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1999;280
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1999;7
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1999;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1999;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1999;68
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1999;29
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1999;5
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1999;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1999;5
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1999;4
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1999;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1999;9
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1999;6
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1999;83
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1999;56
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1999;207
"YLLs";"Former.PWID.Will.Relapse";"HCC";1999;157
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1999;4
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1999;368
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1999;245
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1999;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1999;539
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1999;89
"YLDs";"Former.PWID.Will.Relapse";"HCC";1999;5
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1999;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1999;633
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1999;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1999;539
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1999;296
"DALYs";"Former.PWID.Will.Relapse";"HCC";1999;162
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1999;4
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1999;1001
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";2000;5732
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";2000;2411
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";2000;2272
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";2000;140
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2000;2223
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2000;299
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";2000;8
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";2000;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";2000;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2000;69
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2000;31
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";2000;5
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";2000;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";2000;5
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";2000;4
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";2000;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2000;9
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2000;6
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2000;92
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2000;62
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";2000;219
"YLLs";"Former.PWID.Will.Relapse";"HCC";2000;166
"YLLs";"Former.PWID.Will.Relapse";"Transplant";2000;4
"YLLs";"Former.PWID.Will.Relapse";"HCV related";2000;389
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";2000;265
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";2000;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";2000;565
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";2000;95
"YLDs";"Former.PWID.Will.Relapse";"HCC";2000;5
"YLDs";"Former.PWID.Will.Relapse";"Transplant";2000;0
"YLDs";"Former.PWID.Will.Relapse";"Total";2000;665
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";2000;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";2000;565
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";2000;314
"DALYs";"Former.PWID.Will.Relapse";"HCC";2000;171
"DALYs";"Former.PWID.Will.Relapse";"Transplant";2000;4
"DALYs";"Former.PWID.Will.Relapse";"HCV related";2000;1054
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";2001;6143
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";2001;2517
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";2001;2370
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";2001;146
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2001;2317
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2001;319
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";2001;8
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";2001;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";2001;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2001;65
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2001;32
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";2001;5
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";2001;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";2001;6
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";2001;4
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";2001;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2001;10
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2001;7
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2001;102
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2001;69
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";2001;230
"YLLs";"Former.PWID.Will.Relapse";"HCC";2001;174
"YLLs";"Former.PWID.Will.Relapse";"Transplant";2001;5
"YLLs";"Former.PWID.Will.Relapse";"HCV related";2001;409
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";2001;288
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";2001;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";2001;589
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";2001;101
"YLDs";"Former.PWID.Will.Relapse";"HCC";2001;5
"YLDs";"Former.PWID.Will.Relapse";"Transplant";2001;1
"YLDs";"Former.PWID.Will.Relapse";"Total";2001;695
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";2001;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";2001;589
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";2001;331
"DALYs";"Former.PWID.Will.Relapse";"HCC";2001;179
"DALYs";"Former.PWID.Will.Relapse";"Transplant";2001;6
"DALYs";"Former.PWID.Will.Relapse";"HCV related";2001;1104
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";2002;6514
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";2002;2623
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";2002;2471
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";2002;153
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2002;2413
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2002;339
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";2002;9
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";2002;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";2002;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2002;73
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2002;33
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";2002;6
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";2002;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";2002;6
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";2002;5
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";2002;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2002;11
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2002;8
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2002;113
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2002;77
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";2002;241
"YLLs";"Former.PWID.Will.Relapse";"HCC";2002;182
"YLLs";"Former.PWID.Will.Relapse";"Transplant";2002;6
"YLLs";"Former.PWID.Will.Relapse";"HCV related";2002;429
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";2002;312
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";2002;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";2002;613
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";2002;107
"YLDs";"Former.PWID.Will.Relapse";"HCC";2002;5
"YLDs";"Former.PWID.Will.Relapse";"Transplant";2002;1
"YLDs";"Former.PWID.Will.Relapse";"Total";2002;726
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";2002;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";2002;613
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";2002;348
"DALYs";"Former.PWID.Will.Relapse";"HCC";2002;187
"DALYs";"Former.PWID.Will.Relapse";"Transplant";2002;7
"DALYs";"Former.PWID.Will.Relapse";"HCV related";2002;1155
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";2003;6850
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";2003;2720
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";2003;2560
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";2003;160
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2003;2499
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2003;359
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";2003;9
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";2003;1
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";2003;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2003;64
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2003;35
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";2003;6
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";2003;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";2003;6
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";2003;5
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";2003;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2003;11
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2003;8
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2003;124
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2003;85
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";2003;251
"YLLs";"Former.PWID.Will.Relapse";"HCC";2003;189
"YLLs";"Former.PWID.Will.Relapse";"Transplant";2003;8
"YLLs";"Former.PWID.Will.Relapse";"HCV related";2003;448
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";2003;336
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";2003;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";2003;635
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";2003;113
"YLDs";"Former.PWID.Will.Relapse";"HCC";2003;6
"YLDs";"Former.PWID.Will.Relapse";"Transplant";2003;1
"YLDs";"Former.PWID.Will.Relapse";"Total";2003;754
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";2003;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";2003;635
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";2003;364
"DALYs";"Former.PWID.Will.Relapse";"HCC";2003;195
"DALYs";"Former.PWID.Will.Relapse";"Transplant";2003;9
"DALYs";"Former.PWID.Will.Relapse";"HCV related";2003;1202
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";2004;7098
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";2004;2792
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";2004;2614
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";2004;177
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2004;2560
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2004;379
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";2004;9
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";2004;2
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";2004;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2004;47
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2004;36
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";2004;6
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";2004;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";2004;7
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";2004;5
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";2004;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2004;12
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2004;9
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2004;136
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2004;94
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";2004;262
"YLLs";"Former.PWID.Will.Relapse";"HCC";2004;195
"YLLs";"Former.PWID.Will.Relapse";"Transplant";2004;9
"YLLs";"Former.PWID.Will.Relapse";"HCV related";2004;466
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";2004;359
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";2004;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";2004;650
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";2004;119
"YLDs";"Former.PWID.Will.Relapse";"HCC";2004;6
"YLDs";"Former.PWID.Will.Relapse";"Transplant";2004;1
"YLDs";"Former.PWID.Will.Relapse";"Total";2004;776
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";2004;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";2004;650
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";2004;381
"DALYs";"Former.PWID.Will.Relapse";"HCC";2004;201
"DALYs";"Former.PWID.Will.Relapse";"Transplant";2004;10
"DALYs";"Former.PWID.Will.Relapse";"HCV related";2004;1242
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";2005;7311
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";2005;2852
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";2005;2659
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";2005;193
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2005;2612
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2005;398
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";2005;10
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";2005;2
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";2005;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2005;61
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2005;36
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";2005;7
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";2005;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";2005;7
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";2005;5
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";2005;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2005;12
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2005;10
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";2005;148
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";2005;104
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";2005;267
"YLLs";"Former.PWID.Will.Relapse";"HCC";2005;201
"YLLs";"Former.PWID.Will.Relapse";"Transplant";2005;11
"YLLs";"Former.PWID.Will.Relapse";"HCV related";2005;479
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";2005;379
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";2005;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";2005;663
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";2005;124
"YLDs";"Former.PWID.Will.Relapse";"HCC";2005;6
"YLDs";"Former.PWID.Will.Relapse";"Transplant";2005;1
"YLDs";"Former.PWID.Will.Relapse";"Total";2005;795
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";2005;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";2005;663
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";2005;391
"DALYs";"Former.PWID.Will.Relapse";"HCC";2005;207
"DALYs";"Former.PWID.Will.Relapse";"Transplant";2005;12
"DALYs";"Former.PWID.Will.Relapse";"HCV related";2005;1274
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";2006;7473
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";2006;2891
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";2006;2683
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";2006;208
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2006;2644
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2006;417
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";2006;10
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";2006;2
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";2006;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";2006;50
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";2006;37
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";2006;7
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";2006;2
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";2006;7
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";2006;5
