"type";"variable";"prettyName";"year";"value"
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1984;686
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1984;38
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1984;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1984;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1984;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1984;27
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1984;5
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1984;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1984;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1984;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1984;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1984;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1984;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1984;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1984;1
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1984;2
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1984;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1984;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1984;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1984;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1984;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1984;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1984;174
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1984;13
"YLDs";"Former.PWID.Will.Relapse";"HCC";1984;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1984;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1984;192
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1984;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1984;174
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1984;14
"DALYs";"Former.PWID.Will.Relapse";"HCC";1984;0
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1984;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1984;200
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1985;1801
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1985;808
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1985;769
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1985;33
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1985;766
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1985;48
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1985;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1985;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1985;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1985;29
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1985;6
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1985;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1985;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1985;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1985;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1985;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1985;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1985;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1985;2
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1985;3
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1985;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1985;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1985;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1985;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1985;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1985;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1985;195
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1985;16
"YLDs";"Former.PWID.Will.Relapse";"HCC";1985;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1985;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1985;215
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1985;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1985;195
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1985;18
"DALYs";"Former.PWID.Will.Relapse";"HCC";1985;0
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1985;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1985;224
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1986;2002
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1986;897
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1986;846
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1986;39
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1986;844
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1986;55
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1986;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1986;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1986;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1986;30
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1986;6
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1986;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1986;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1986;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1986;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1986;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1986;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1986;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1986;4
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1986;4
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1986;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1986;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1986;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1986;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1986;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1986;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1986;214
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1986;18
"YLDs";"Former.PWID.Will.Relapse";"HCC";1986;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1986;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1986;239
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1986;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1986;214
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1986;21
"DALYs";"Former.PWID.Will.Relapse";"HCC";1986;0
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1986;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1986;252
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1987;2210
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1987;973
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1987;919
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1987;43
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1987;917
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1987;67
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1987;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1987;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1987;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1987;28
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1987;7
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1987;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1987;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1987;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1987;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1987;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1987;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1987;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1987;6
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1987;5
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1987;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1987;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1987;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1987;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1987;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1987;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1987;233
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1987;22
"YLDs";"Former.PWID.Will.Relapse";"HCC";1987;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1987;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1987;260
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1987;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1987;233
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1987;25
"DALYs";"Former.PWID.Will.Relapse";"HCC";1987;0
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1987;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1987;285
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1988;2409
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1988;1042
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1988;986
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1988;47
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1988;977
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1988;76
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1988;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1988;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1988;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1988;26
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1988;8
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1988;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1988;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1988;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1988;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1988;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1988;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1988;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1988;8
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1988;7
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1988;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1988;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1988;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1988;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1988;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1988;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1988;248
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1988;24
"YLDs";"Former.PWID.Will.Relapse";"HCC";1988;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1988;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1988;281
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1988;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1988;248
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1988;28
"DALYs";"Former.PWID.Will.Relapse";"HCC";1988;0
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1988;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1988;313
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1989;2627
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1989;1126
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1989;1062
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1989;51
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1989;1051
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1989;84
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1989;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1989;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1989;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1989;33
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1989;9
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1989;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1989;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1989;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1989;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1989;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1989;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1989;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1989;10
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1989;8
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1989;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1989;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1989;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1989;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1989;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1989;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1989;267
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1989;27
"YLDs";"Former.PWID.Will.Relapse";"HCC";1989;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1989;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1989;304
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1989;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1989;267
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1989;32
"DALYs";"Former.PWID.Will.Relapse";"HCC";1989;1
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1989;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1989;335
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1990;2820
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1990;1193
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1990;1126
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1990;54
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1990;1112
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1990;97
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1990;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1990;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1990;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1990;27
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1990;9
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1990;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1990;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1990;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1990;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1990;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1990;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1990;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1990;12
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1990;10
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1990;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1990;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1990;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1990;0
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1990;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1990;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1990;282
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1990;32
"YLDs";"Former.PWID.Will.Relapse";"HCC";1990;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1990;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1990;323
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1990;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1990;282
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1990;38
"DALYs";"Former.PWID.Will.Relapse";"HCC";1990;1
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1990;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1990;374
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1991;3035
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1991;1278
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1991;1203
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1991;59
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1991;1190
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1991;109
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1991;0
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1991;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1991;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1991;38
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1991;11
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1991;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1991;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1991;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1991;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1991;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1991;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1991;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1991;15
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1991;12
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1991;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1991;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1991;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1991;43
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1991;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1991;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1991;302
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1991;35
"YLDs";"Former.PWID.Will.Relapse";"HCC";1991;0
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1991;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1991;347
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1991;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1991;302
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1991;43
"DALYs";"Former.PWID.Will.Relapse";"HCC";1991;1
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1991;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1991;415
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1992;3238
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1992;1369
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1992;1289
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1992;64
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1992;1274
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1992;122
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1992;1
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1992;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1992;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1992;41
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1992;10
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1992;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1992;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1992;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1992;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1992;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1992;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1992;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1992;19
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1992;14
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1992;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1992;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1992;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1992;45
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1992;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1992;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1992;324
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1992;39
"YLDs";"Former.PWID.Will.Relapse";"HCC";1992;1
"YLDs";"Former.PWID.Will.Relapse";"Transplant";1992;0
"YLDs";"Former.PWID.Will.Relapse";"Total";1992;372
"DALYs";"Former.PWID.Will.Relapse";"HCV+ acute";1992;0
"DALYs";"Former.PWID.Will.Relapse";"HCV+ chronic";1992;324
"DALYs";"Former.PWID.Will.Relapse";"Cirrhosis";1992;49
"DALYs";"Former.PWID.Will.Relapse";"HCC";1992;1
"DALYs";"Former.PWID.Will.Relapse";"Transplant";1992;0
"DALYs";"Former.PWID.Will.Relapse";"HCV related";1992;441
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"Alive";1993;3459
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (incl. treatment)";1993;1460
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ (excl. treatment)";1993;1377
"OVERLAPPING PREVALENCE";"Former.PWID.Will.Relapse";"HCV treatment (excl. transplant)";1993;69
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1993;1358
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1993;134
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"HCC";1993;1
"DISCRETE PREVALENCE";"Former.PWID.Will.Relapse";"Transplant";1993;0
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ acute";1993;NA
"INCIDENCE";"Former.PWID.Will.Relapse";"HCV+ chronic";1993;50
"INCIDENCE";"Former.PWID.Will.Relapse";"Cirrhosis";1993;12
"INCIDENCE";"Former.PWID.Will.Relapse";"HCC";1993;0
"INCIDENCE";"Former.PWID.Will.Relapse";"Transplant";1993;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Cirrhosis";1993;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCC";1993;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Transplant";1993;0
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1993;1
"YEARLY MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1993;0
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"HCV related";1993;23
"CUMULATIVE MORTALITY";"Former.PWID.Will.Relapse";"Not related to HCV";1993;17
"YLLs";"Former.PWID.Will.Relapse";"Cirrhosis";1993;0
"YLLs";"Former.PWID.Will.Relapse";"HCC";1993;0
"YLLs";"Former.PWID.Will.Relapse";"Transplant";1993;0
"YLLs";"Former.PWID.Will.Relapse";"HCV related";1993;48
"YLLs";"Former.PWID.Will.Relapse";"Not related to HCV";1993;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ acute";1993;0
"YLDs";"Former.PWID.Will.Relapse";"HCV+ chronic";1993;345
"YLDs";"Former.PWID.Will.Relapse";"Cirrhosis";1993;43
